depth (ft),WOB (lbf),RPM,ROP_data ft/hr
1608.2626,36265.875,83.625,17.65
1608.2876,41698.125,83.8125,27.625
1608.3,36119.25,83.6125,17.5125
1608.3125,36084.25,83.775,16.65
1608.3251,41936.625,84.2625,29.275
1608.4,36289,83.9375,17.05
1608.4625,42307.5,83.6375,24.7
1608.475,36407.25,83.9375,16.75
1608.5,36307,83.625,16.95
1608.5125,36692.875,83.8,17.65
1608.5875,41244.5,83.8125,28.8375
1608.6,36201.25,83.75,18.1
1608.6626,40279.125,85.7875,33.525
1608.675,36055.625,83.5,23.1375
1608.7001,35810.5,83.15,23.375
1608.7251,34477.625,85.0375,18.1875
1608.7626,41178.5,83.625,39.7
1608.7876,35735.5,83.6375,17.4625
1608.8,36397.25,83.475,17.9625
1608.8375,34905.25,84.975,22.8375
1608.8625,36397.75,83.4625,20.9625
1608.9,36206.875,83.925,20.3375
1608.925,41332.75,84.5375,37.9875
1608.9375,36351.75,83.95,14.825
1608.95,36957.125,85.5625,19.8
1609,36444.125,83.625,15.4875
1609.05,36460.625,83.65,19.325
1609.1,36094.125,83.925,19.2625
1609.125,36360.375,83.8375,19.3125
1609.15,38769.25,85.475,19.75
1609.175,40359.125,84.075,38.8375
1609.2001,36086,83.8625,19.925
1609.2626,36000.5,84.0875,18.2
1609.275,38071.75,85.6375,18.1
1609.3,36311.125,83.625,17.3125
1609.3251,38462.625,85.05,22.6875
1609.3375,40357.625,84.075,38.4875
1609.3625,36221.5,83.7625,13.2
1609.4,36151.125,83.625,13.5875
1609.4125,40841.625,83.95,30.9875
1609.4625,36445.625,83.475,20.9125
1609.5,36194.875,83.475,21.475
1609.55,36339.625,83,16.725
1609.6,36255.125,83.025,16.9125
1609.6125,36202.625,83.4625,21.5875
1609.65,41025.625,84.075,42.85
1609.7001,36163.75,83.4875,21.7875
1609.7251,36095.875,83.5125,19.5
1609.7876,40419.25,84.3875,37.7
1609.8,36602,83.325,19.5125
1609.8876,41306.625,84.25,34.725
1609.9,36278.875,83.1875,20.6375
1609.9625,36361,83.3,23.35
1610,36423.625,83.4875,23.6625
1610.0625,36178,83.15,25.3625
1610.0875,41140.75,84.225,29.7875
1610.1,36520.25,82.85,26.0875
1610.125,41164,84.5625,25.1625
1610.1875,36598.25,82.875,25.525
1610.2001,36365.5,82.85,25.6125
1610.2251,40944.125,83.9625,35.0875
1610.2626,36712.625,82.8625,22.3875
1610.3,36730.5,82.875,22.225
1610.3625,36610.25,83.625,22.7625
1610.375,40945.125,82.5625,27.0875
1610.4,36587.125,83.3375,23.925
1610.5,36358.625,83.6125,23.4
1610.5625,35687.5,84.0625,18.9625
1610.6,35893.625,83.7625,19.8375
1610.65,40566.625,83.9375,28.1125
1610.675,35863.375,83.6,22.9
1610.7001,35784.75,83.925,23.0375
1610.7375,35744.875,83.3375,24.025
1610.7626,40963.75,83.65,29.275
1610.8,35790.875,83.175,24.225
1610.8375,35676.375,83.625,20.5375
1610.8501,40835,83.475,29.4375
1610.9,35539.125,84.1,20
1610.975,40635,83.4375,29.6375
1610.9875,35844.875,84.0625,19.7125
1611,35795.5,83.3375,20.675
1611.05,40975.625,82.85,37.975
1611.0875,35992.125,83.6,23.2875
1611.1,35922.625,83.925,23.0375
1611.15,41162.75,83.025,31.8375
1611.175,35927.125,83.0125,21.8625
1611.2001,35919.625,83.4625,22.225
1611.2251,40963,83.15,36.1
1611.2626,35477.25,83.6125,21.125
1611.3,35739.125,83.475,21.075
1611.3251,35533.375,83.5125,18.0125
1611.3876,40730.25,83,34.15
1611.4,35867.125,83.4375,18.375
1611.4625,35658.875,83.1875,23.4125
1611.4875,40808.125,83.0125,33.45
1611.5,35697.875,83.6,22.425
1611.5625,35655.375,83.3,25.775
1611.6,35658.5,83.375,25.8875
1611.6125,35429.875,83.475,22.9625
1611.675,41341,82.5625,39.9875
1611.7001,35267.375,83.3,23.3375
1611.7375,35670.75,83.5,24.8
1611.7626,40666.75,82.55,36.4875
1611.8,35615.75,83.9125,25.875
1611.8501,35447.375,82.55,25.6625
1611.875,40836.375,83.0125,44.975
1611.9,35504.25,83.1875,26.0125
1611.9125,40842.625,83.925,38.1375
1612.025,30381.375,83.9375,34.5
1612.1,31622.5,83.7625,41.075
1612.2001,33111.375,82.5,49.15
1612.2626,40729.375,83.475,32.35
1612.2876,35553.375,82.8625,45.4375
1612.3,35294.375,82.8625,45.925
1612.375,40905.125,83.0125,36.9125
1612.4625,40429.75,82.7125,34.625
1612.5,39322.875,82.3125,48.05
1612.675,37785.5,83.45,11.975
1612.7001,37190.75,83.3125,15.5625
1612.7125,37389.75,83.475,33.9625
1612.8,37466,83.1875,34.3375
1612.8125,39779.875,83,35.225
1612.8501,41182.25,82.85,45
1612.9,39064.75,83,35.575
1612.9125,41208,82.0875,42.75
1612.9375,41546.375,82.725,40.7375
1613,41901.25,81.775,41.3
1613.1125,32292.125,84.2375,18.6625
1613.2001,32537.375,84.4375,19.725
1613.25,40734.625,83.7625,30.2125
1613.3,33505.75,83.9125,24.425
1613.375,40962.25,85.6375,36.4875
1613.4,37761.25,83.025,30.025
1613.4375,40368.875,83.025,39.2875
1613.45,40493.5,85.625,28.575
1613.5,40018,83.0125,38.35
1613.5375,40691.625,85.4625,25.425
1613.575,41595.875,82.25,31.65
1613.6,41985.125,81.9125,31.7625
1613.6375,40093.125,85.4375,25.5875
1613.7001,41805.5,82.1125,26.975
1613.7876,41918.25,82.1125,29.0625
1613.8,41928.25,81.7875,29.75
1613.8625,42866.375,81.4875,32.3375
1613.8876,40199.625,85.3125,27.275
1613.9,43071.75,81.175,31.525
1613.9375,43230.125,81.1375,30.3
1613.975,40257.125,85.4875,29.8
1614,43505.5,81.625,30.3125
1614.0875,31633.25,84.425,18.65
1614.1,31319.625,84.55,20.25
1614.1125,32105.875,83.9125,26.325
1614.2001,32513,83.6125,27.2375
1614.2251,40943.875,83.9375,29.6125
1614.2626,34729.375,83.775,27.1125
1614.3,35315.25,83.3375,27.2625
1614.3125,40106,83.4625,31.575
1614.3625,36359.125,83.0125,29.6125
1614.4,36359.125,83.1625,29.3
1614.4625,36658.625,83.325,22.775
1614.5,36974.5,82.85,22.6
1614.575,40275.625,83.45,34.4
1614.5875,36735.375,82.85,24.2375
1614.6,37252.625,83,23.6625
1614.625,40255.25,84.3875,36.7625
1614.675,37096.25,82.8625,24.0125
1614.7001,37133,82.8375,23.9375
1614.7375,40474.875,83.975,39.775
1614.7626,38036.375,83.35,23.975
1614.8,37818.25,82.875,24.1
1614.875,38190.25,82.55,26.5
1614.8876,40953.25,85.325,27.7125
1614.9,38236.125,82.4,26.6
1614.95,40727.625,84.3625,33.375
1614.975,39146.5,83.0875,28.9875
1615,39390.5,82.525,30.125
1615.025,39040,82.7125,24.9
1615.0875,40307.875,84.075,28.7125
1615.1,39059,82.55,25.65
1615.1125,39125.75,83.3375,24.9875
1615.15,40474.5,83.4875,31.75
1615.2001,39188.75,82.4,25.6
1615.2125,39855.625,84.0875,27.0875
1615.275,39235.75,83.3125,22.775
1615.3,39300.125,83.3125,22.625
1615.375,40498,84.225,33.3
1615.4,39117.625,82.55,22.45
1615.4375,40229.25,84.525,28.95
1615.475,39324.625,82.8875,26.1125
1615.5,39037.75,82.5375,26.3875
1615.5375,40482.625,84.175,32.375
1615.575,39093.5,82.25,24.95
1615.6,38965.5,82.725,24.325
1615.625,39342.25,82.5625,22.7125
1615.7001,39529,82.825,22.4375
1615.7125,40256.125,82.55,32.1625
1615.7626,40723.875,83.45,41
1615.8,40065.25,82.2625,32.175
1615.8125,40286.125,82.1125,24.6625
1615.8876,40763.5,83.3,40.125
1615.9,40129.25,83.0125,24.525
1615.975,40036.875,83.3875,36.4
1615.9875,40536.875,82.0875,28.625
1616,40518.5,82.2375,27.525
1616.05,40277.875,82.4125,20.5125
1616.1,40243.625,82.225,22.1375
1616.1626,40302.75,82.4,20.4375
1616.2001,40246.875,83.15,21.8375
1616.25,40241.75,83.6125,36.8375
1616.2626,40184.125,82.2625,24.675
1616.3,40468.625,82.8875,25.4375
1616.3876,40149.375,83.6125,42.3625
1616.4,40393.375,82.725,19.3625
1616.4125,40014,83.4625,42.425
1616.5,40433.875,82.1,24.6125
1616.575,41280.25,82.25,27.3875
1616.6,41304.5,82.225,26.7125
1616.6125,40063.125,83.0125,41.925
1616.6375,40733.375,82.55,24.875
1616.7001,40456.625,82.1125,24.0625
1616.7125,39631.625,83.35,34.55
1616.7876,40783.375,82.2625,26.9
1616.8,40776.25,82.4,26.475
1616.8375,40984.125,81.4625,29.8125
1616.9,40664.75,82.7375,31.2875
1616.9125,41224.875,82.1,30.725
1616.9625,39890.125,84.1125,26.475
1617,40853.25,81.9125,31.125
1617.0375,40537.5,83.7625,30.1625
1617.0625,40950.375,81.95,35.275
1617.1,40823.25,81.3125,34.0375
1617.1125,40131.75,83.3,27.525
1617.1626,40985,82.1125,29.6875
1617.2001,40907.625,81.625,30.175
1617.25,40784.125,81.9375,27.5375
1617.2876,40788.375,84.05,29.9125
1617.3,40902,81.65,29.1375
1617.3251,41490.25,81.9625,32.7875
1617.3501,40904,83.6125,31.175
1617.4,41048.375,82.1,31.3375
1617.425,40643.75,83.45,27.9875
1617.475,41640.75,81.4875,29.375
1617.5,41379.375,81.475,29.95
1617.6,40876.875,82.375,25.8625
1617.6626,41286.5,81.625,26.15
1617.7001,40804.25,82.1125,26.8
1617.7125,40560.875,83.475,25.9
1617.8,41094.875,81.8125,26.8125
1617.8251,40264,82.85,33.45
1617.8375,41162.5,81.6375,28.9
1617.9,41617.125,81.9,28.8
1617.9125,41091.75,82.675,19.6125
1617.975,40591.75,82.5375,35.2
1618,41337.875,82.25,19.6375
1618.0125,40726.125,83.4625,34.4625
1618.05,41508.375,81.325,29.95
1618.1,41119.5,82.275,28.9875
1618.175,40455.625,83,36.0125
1618.1875,41292,82.0375,27.325
1618.2001,41313.75,82.4125,27.5875
1618.2375,41365.125,82.25,25.275
1618.2876,41019,82.55,32.1625
1618.3,41376.875,82.0875,25.15
1618.3375,41132.875,81.775,26.1375
1618.3876,40700.125,82.7,28.3
1618.4,41363.75,82.25,25.85
1618.475,40273.75,83.175,33.4
1618.4875,41368.125,82.425,26.0875
1618.5,41471.875,82.5625,24.9875
1618.5625,41129.125,82.3875,26.1
1618.5875,40184.625,83.1875,30.5
1618.6,41137,82.0375,26.1875
1618.65,40568.625,81.95,36.925
1618.675,41241.75,81.325,27.9625
1618.7001,41322.125,81.45,27.6875
1618.75,40717,81.95,37.8625
1618.7876,41307.5,81.45,24.2125
1618.8,41443.125,81.9625,23.525
1618.8125,40998,82.5375,42.4
1618.9,41299.75,81.75,30.725
1618.975,41506.75,81.4625,24.2625
1619,41651.875,82.1,25.7
1619.375,23310,91.7625,28.8875
1619.4375,40533.125,82.55,41.3375
1619.5,40900.625,82.7,41.4625
1619.575,40193.875,83.325,37.8
1619.6,40362.625,83.15,38.475
1619.675,40513.125,82.4,37.0125
1619.7001,40462.875,83.0375,36.325
1619.8,40104.625,83,29.15
1619.8125,40171.5,82.7,33.5125
1619.9,40385.25,83,33.3375
1619.9375,39520.25,83.325,27.65
1620,39674.75,82.85,28.3
1620.0375,39127.875,82.85,32.2
1620.1,39266.625,83.175,32.675
1620.2001,39614.25,83.475,34.075
1620.25,39480,82.85,36.3875
1620.3,39501.875,82.8375,35.3375
1620.375,38770.125,83.0125,30.8875
1620.4,39043.25,83.3375,30.875
1620.45,39293.125,82.225,42.3125
1620.5,39077.625,82.7,42.9625
1620.55,39686,83.025,36.5375
1620.6,39207.75,82.4125,36.3375
1620.7001,39074.625,83.3,33.3375
1620.775,39032.375,83.0125,29.925
1620.8,39509.625,83.0125,30.5875
1620.8375,39161.375,83.1625,30.675
1620.9,39110.875,82.25,28.975
1620.975,39081.375,82.25,36.225
1621,39208.625,81.7625,36.9125
1621.0125,39534.625,82.8375,38.0875
1621.1,39504.125,82.5375,38.1
1621.125,39322.75,83.0125,29.675
1621.2001,39202.375,83.025,31.175
1621.3,39013.375,82.575,36.9875
1621.4,39130,83.6375,31.5
1621.4125,39455.875,83.65,27.3
1621.5,39029.5,83.625,26.7625
1621.5125,39009.75,84.0625,29.4875
1621.6,39447.75,83.6125,30.2
1621.6125,39131.625,83.9625,24.925
1621.7001,38819.375,83.475,27.1
1621.8,38678.625,83.0125,32.6375
1621.8501,38679.625,83.4875,39.45
1621.9,38748.375,84.0875,40.475
1621.9375,39135.875,83.9375,31.05
1622,38955.25,83.95,32.15
1622.0875,38859.625,83.6125,37.7125
1622.1,38627.25,83.4625,36.1125
1622.2001,38786.5,83.4625,29.0625
1622.2125,39257.625,83.0125,29.95
1622.3,39437.125,83.15,29.275
1622.3375,38931.875,83.4,36.3375
1622.4,38971.375,83.625,36.8
1622.4375,38900.5,82.85,34.2625
1622.5,39085.375,83.6125,34.3375
1622.5625,38748.875,82.7375,42.85
1622.6,39340.875,83.0125,41.9
1622.65,39518.125,83.15,39.5375
1622.7001,39357.375,83.15,39.4875
1622.7251,39062.625,83.6625,31.3375
1622.8,38545.875,83.475,33.625
1622.8125,39315.125,82.1375,44.925
1622.9,39238.25,83.1625,42.4875
1622.9375,39128.875,83.3,34.625
1623,39125.375,83.0125,35.8875
1623.075,38746.125,83.15,31.3625
1623.1,39033.5,83.1625,31.1875
1623.1125,38911,83.7875,36.3375
1623.25,38456.375,83.4625,35.65
1623.3,38725.875,84.2375,36.3625
1623.4,38300.75,83.8,34.1125
1623.4875,38378.875,83.925,32.375
1623.5,38515.375,83.6625,31.5875
1623.525,39687.875,83.325,36.6875
1623.6,39368.75,83.45,39.2625
1623.675,39500.125,83.8,32.8
1623.7001,39019.25,83.775,32.8875
1623.8,39161.625,83.475,33.9875
1623.8125,38456.625,82.85,29.55
1623.9,38620.75,82.8375,29.1
1623.975,38713.5,83.4375,33.9375
1624,38647.75,83.3375,34.275
1624.0125,39619.875,83.15,34.9
1624.1,39591.625,83.175,33.6375
1624.1626,39000,82.375,37.15
1624.2001,38794,83.025,38.275
1624.2375,38629.375,82.1125,40.1
1624.2876,24677.5,90.5875,23.9875
1624.3,38601.25,83,39.475
1624.5,39199.75,81.625,48.9625
1624.5625,38920.625,82.7625,48.1625
1624.6,38662.25,82.25,48.5625
1624.625,38812.25,83.15,48.425
1624.7001,38761,82.5375,47.2
1624.8,38341.5,83.0375,42.1875
1624.8375,24795.125,92.7625,9.2625
1624.8876,38346.625,83.1875,37.4125
1624.9,38588.875,82.825,38.65
1624.975,38290,83.325,39.125
1625,38580,83.5125,38.725
1625.0375,38849.875,83.8125,27.3625
1625.1,39070,83,28.8
1625.1875,38983.375,83.1625,35.7375
1625.2001,38153.5,83.4625,34.775
1625.2876,38720.75,83.6125,20.6125
1625.3,39200.25,83.9125,21
1625.3501,39541.625,83.1625,25.375
1625.4,39203,83.475,24.3625
1625.475,39451.75,83.6125,29.8875
1625.5,38248.75,83.9375,28.9875
1625.55,39116.25,83.9125,28.0125
1625.6,38573.25,83.4625,28.9375
1625.6626,37475.875,84.125,25.425
1625.7001,37730.625,83.625,26.575
1625.7626,38761.25,83.7625,24.9
1625.875,38227.625,83.775,26.05
1625.9,38202,84.225,25.3375
1626,38601.875,83.825,32.975
1626.0125,38940.875,83.925,28.75
1626.1,39174.375,83.4375,28.4
1626.1875,38978.125,83.9375,24
1626.2001,38640.25,83.6125,23.275
1626.2626,38660.625,83.325,28.4
1626.3501,39089.625,83.4875,23.5125
1626.4,38478.5,83.7875,25.1875
1626.5,38384,84.0875,20.9125
1626.5625,38140.75,83.6,21.7875
1626.6,38368.375,84.0875,22.3125
1626.6875,38627.625,82.875,28.85
1626.7001,38718.875,83.5,29.825
1626.7876,39734.125,81.95,28.5125
1626.8,39161.125,82.7,28.325
1626.8501,38434.25,82.6375,26.2375
1626.9,38386,82.5,27.0625
1626.9125,38613,83.15,28.2125
1627,38587.875,82.775,28.275
1627.05,38935.5,82.6,30.175
1627.1,38759.625,82.7625,31.4
1627.2001,38673.25,83.35,28.4125
1627.2876,38504,83.1625,29.975
1627.3,38740.625,83.175,29.3
1627.3876,38990.75,83.6125,24.75
1627.4,39434.375,83,25.2375
1627.45,38265.125,82.7125,26.4
1627.5,38017,82.7,27.2875
1627.575,38741,83.025,24
1627.6,38712.625,82.4125,23.9625
1627.6626,38931.625,82.875,26.1125
1627.7001,38718.625,82.4,25
1627.7251,38859.375,82.8625,20.375
1627.8,39047,82.85,20.775
1627.9,37931.625,83,23.275
1627.925,38531.375,83,22.1625
1628,37972.25,82.7,23.2125
1628.0375,39040.375,83,21.975
1628.1,38502.625,83.025,21.7625
1628.1626,39451.375,83.175,19.95
1628.2001,38903,83.5,21.6
1628.3,38807.875,83.15,24.8875
1629.6375,31274.875,85.8,12.425
1629.7001,32458.875,86.0875,17.6875
1629.7251,34303.5,85.675,25.325
1629.8,35119.625,85.275,24.9875
1629.875,35101.625,85.55,14.925
1629.9,35182,85.3125,14.5375
1629.9625,35500.625,87.4625,9.0125
1630,35320.75,88.1375,9.8
1630.05,35829.75,87.6625,17
1630.1875,36030.125,87.1625,18.025
1630.2001,36050.125,86.8875,17.8375
1630.25,37327.25,87.375,18.0375
1630.3,37571.5,87.625,19.6
1630.3251,37906,86.9875,19.4375
1630.4,37694.75,86.9,18.8375
1630.5,37594.75,87.7625,15.9
1630.525,37621.875,86.7375,19.7
1630.6,37423.875,87.3125,19.4375
1630.65,37458.25,87.1875,17.6375
1630.7001,37506.75,87.15,18.75
1630.7125,38694.5,86.3625,24.9
1630.8,38869.125,86.6,23.7
1630.8125,39405.75,85.6375,21.4
1630.9,39354.5,86.8625,22
1630.9625,39370.25,86.825,18.675
1631,39428.75,87,20.175
1631.05,39240.75,87.8,19.4875
1631.1,39198.75,85.9125,20.3375
1631.1375,39236.375,86.125,19.7
1631.2001,39053.75,86.5375,20.1375
1631.275,39266.375,87.5125,21.8875
1631.3,39937.75,85.4625,22.2875
1631.3125,39591.25,86.2375,25.5
1631.4,40105.875,86.5875,26.1125
1631.4125,40511.875,86.4375,21.525
1631.5,40948.875,86.0625,20
1631.525,40368.875,85.8,25.1375
1631.6,41068.875,85.625,23.0125
1631.7001,41112,85.5,22.125
1631.7876,41251.125,85.45,23.3
1631.8,41176.625,86.575,24.7125
1631.8375,41180.875,85.925,19.7
1631.9,41903.625,85.4875,19.975
1631.9125,41594,86.275,24.375
1632,41802.125,86.25,23.625
1632.025,40929.375,86.0625,19.475
1632.1,41521.25,86.75,19.3
1632.1626,41436.75,85.8,25.525
1632.2001,41264.375,86.4,24.35
1632.2251,41217.5,85.8,26.075
1632.3,40658.125,86.7,25.925
1632.375,40930.125,85.675,30.575
1632.4,41527.625,85.4375,28.6625
1632.425,41370.625,85.8,24.35
1632.5,41150,86.5375,23.575
1632.575,41448.875,86.5625,21.7375
1632.6875,41552.375,85.8,16.4375
1632.7001,41109.5,86.2375,17.6125
1632.7876,39478.75,87.35,7.5875
1632.8,38901.75,86.375,9.2625
1632.9,38881,86.7,13.4625
1632.9875,38928.125,86.7125,8.2
1633,39057.625,86.2625,7.1875
1633.075,39039,86.8375,16.7875
1633.1,38607,87.0375,16.5
1633.1875,38914,86.5375,12.1
1633.2001,38819.5,86.125,15.35
1633.275,39137,86.7625,13.3
1633.3,38745.625,87.025,13.85
1633.3251,39265.875,86.225,11.2375
1633.4,38920,86.425,11.75
1633.4625,39080,86.6875,12.475
1633.5,38818,87.2,11.7
1633.525,39358.25,86.275,11.35
1633.6,39510.125,86.675,11.3
1633.675,39108.375,86.825,12.425
1633.7001,38774.125,87.075,12.8875
1633.7251,39112.5,85.95,13.3625
1633.8,38592,86.85,12.675
1633.8251,38638,86.8625,17.75
1633.9,38828.5,86.7875,18.25
1634,38603.625,86.225,17.3625
1634.075,39285.25,86.8875,16.0125
1634.1,40615.5,85.6125,17.9875
1634.15,41243.875,85.3125,39.2125
1634.2001,41425.375,85.6625,37.175
1634.3,42922.125,85.4625,25.925
1634.3125,44381.375,84.875,27.875
1634.4125,32327.625,86.8625,7.7
1634.5,32815.75,87.1625,10.5625
1634.575,34845.375,86.075,33.9375
1634.6,35446.5,86.1,37.525
1634.6626,38206.125,85.1875,42.475
1634.7001,38199.625,85.7875,41
1634.7125,39674.625,86.25,31.9375
1634.8,39720.75,85.65,30.2375
1634.8125,39444.875,86.55,23.525
1634.9,39286.875,86.1,23.25
1634.9875,39019.125,85.1625,25.3125
1635,39270.75,86.1,25.1875
1635.0625,39207.625,85.6375,25.375
1635.1,39221,85.8,25.1875
1635.2001,38980.75,85.9375,24.65
1635.2375,39183.625,85.475,28.45
1635.3,39338.25,85.325,28.6625
1635.3251,39529.5,86.0875,25.5
1635.4,39508.125,86.8625,25.45
1635.4875,41376.5,85.6375,34.4375
1635.5,41915.625,85.95,34.2875
1635.5125,41300.625,85.475,27.0125
1635.6,40961.5,85,26.125
1635.6375,42036.875,85.95,31.1625
1635.7001,42081,85.1625,31.55
1635.7375,41637,84.7,35.55
1635.8,41611.25,84.55,35.625
1635.9,33292.25,86.8625,14.4
1635.9875,32601.625,87.65,18.5
1636,33390.5,87.625,19.65
1636.0125,33154.875,87.475,19.1625
1636.1,33360.25,88.1125,19.8875
1636.125,33564.75,86.5625,36.4875
1636.2001,34095.625,86.25,40.9375
1636.2125,36531.375,85.7875,35.85
1636.3,37617,86.55,35.775
1636.375,38155.375,84.5625,17.5
1636.4,38400.25,85.6125,17.125
1636.6,37469.625,86.075,19.1875
1636.6125,37529,84.875,18.425
1636.7001,37361.25,86.4125,18.6875
1636.7626,37690,84.5875,22.05
1636.8375,38244,85.7875,22.5875
1636.9,38537.5,85.5125,22.1
1636.925,38465.75,83.7875,24.025
1637,38564.5,84.6875,23.725
1637.0875,40425.5,86.5375,30.7
1637.1,40667.125,84.4,32.775
1637.1875,41005,84.8625,22.1875
1637.2626,40891.5,85.3125,20.0125
1637.3,40875.875,85.7875,18.975
1637.375,40928.25,85.325,20.35
1637.4,41176.75,86.0875,20.8125
1637.4375,40906.75,84.075,23.7125
1637.5,40845.375,82.075,23.4125
1637.5375,40992.875,84.725,28.7
1637.6,41229.375,85.175,28.4125
1637.6375,41322.125,84.5375,25.5875
1637.7001,41232.125,85.525,24.975
1637.7125,41134.25,84.8375,28.3625
1637.8,40756.625,85.0125,29.15
1637.8251,40813,83.4625,40.1625
1637.9,40508.125,84.7125,38.75
1637.9625,40455.125,83.6,26.1125
1638,41063.625,84.7,25.8625
1638.0625,40472.375,84.5625,27.8125
1638.1,40359.375,84.8875,25.975
1638.125,40610.125,84.3875,28.675
1638.2001,40843.875,84.55,29.05
1638.2626,40055.25,85.15,22.6
1638.3,40491.375,85.2,22.15
1638.3251,40152,83.7625,23.225
1638.4,40630.5,83.45,23.6875
1638.4125,40151.875,84.25,21.3375
1638.5,40421.75,83.95,22
1638.6,40437.375,84.275,27.5
1638.6125,40002.75,83.75,29.6875
1638.7001,40194.375,83.6,28.8625
1638.7125,40688.5,84.6875,23.825
1638.8,40480.125,84.4,24.15
1638.8876,40447.25,83.9375,22.2375
1638.9,39919.375,84.5375,21.4625
1638.975,40542.625,84.4125,20.525
1639,40186.75,84.1,19.9
1639.0875,40484.125,83.4625,24.3
1639.1,40224.875,84.1,24.6375
1639.1875,40265.875,83.3,27.7625
1639.25,40255.875,84.275,25.6875
1639.3,39892.625,83.4625,26.5125
1639.3876,40208.75,83.625,31.8
1639.4,40328,83.475,32.275
1639.4125,40688,84.075,28.075
1639.5,40593.75,84.2375,26.8125
1639.575,40272.625,83.925,24.4125
1639.6,40070.625,84.25,23.8375
1639.625,40074.75,83.475,22.5
1639.7001,39840.75,83.65,24.5125
1639.775,40070.625,83.9375,25.175
1639.8,40763,83.925,25.95
1639.8251,39782.25,84.0875,25.2125
1639.9,40400.5,84.3875,24.975
1639.9375,40182.125,83.8125,29.25
1640,39990.375,83.775,28.0125
1640.0875,40135.375,83.2,30.875
1640.1,39820.75,83.1625,32.075
1640.175,39749,83.4375,32.675
1640.2001,40081.875,83.1625,35.4375
1640.3,40189.5,83.4375,34.875
1640.3375,40993.625,83.6125,26.225
1640.4,40778.75,83.475,26.1125
1640.425,40055,83.5,27.375
1640.5,40124.25,83.15,27.2875
1640.5375,40262,83.6375,28.4125
1640.6,40087.875,83.4625,28.425
1640.6375,40187.5,84.2375,25.8625
1640.7001,40132,84.1125,24.225
1640.7251,40151.875,83.45,30.6625
1640.8,40266.5,84.125,30.525
1640.8375,40004.625,82.7125,24.05
1640.9,40498.75,82.8625,22.7
1640.9375,40047.375,82.1625,32.65
1641,40272.75,83.15,36.675
1641.05,40718.75,83.1875,27.5875
1641.1,40742.375,83.1625,27.325
1641.2001,40106.5,83.3125,24.9875
1641.25,39773.125,82.8625,29.075
1641.3,40195,83.15,28.75
1641.375,40197.75,83.1875,25.3875
1641.4,40243.375,83.325,24.7625
1641.4125,40301.875,82.5625,26.675
1641.5,40129.125,82.85,27.5875
1641.5125,40252.625,82.5625,30.5875
1641.6,39999.875,82.5125,29.775
1641.65,40180.875,82.4,30.2625
1641.7001,40266.875,82.425,30.275
1641.7626,41314,82.0875,44.0375
1641.8,41616.25,81.475,44.325
1641.8625,41648.75,81.9375,26.2875
1641.9,41447.375,81.9625,26.3625
1641.95,41624.625,82.1,27.5125
1642,41368.875,82.1,27.7125
1642.1,41685.5,82.25,28
1642.15,41520.5,82.3125,26.9125
1642.2001,41583.375,82.1875,26.6125
1642.2251,41930.375,81.925,29.4125
1642.3,41583.625,82.3875,30.5125
1642.4,41025.25,82.25,29.8375
1642.45,41356.5,82.525,30.6875
1642.5,40873.875,82.2625,31.675
1642.5125,41219.75,82.0875,36.2375
1642.6,40779.25,82.1125,34.975
1642.6125,41154.125,82.1,27.2
1642.7001,40959.875,82.3875,27.0875
1642.75,40410.25,81.6375,25.575
1642.8,39928.5,82.4,25.25
1642.8125,40951.375,81.7875,37.6625
1642.9,40779.875,82.0625,37.9375
